id,name,city,country,iata,icao,lat,lon,alt
3662,Baudette_International_Airport,Baudette,United_States,BDE,KBDE,48.72840118,-94.61219788,1086
3663,Sacramento_Executive_Airport,Sacramento,United_States,SAC,KSAC,38.51250076,-121.4929962,24
3664,Homer_Airport,Homer,United_States,HOM,PAHO,59.64559937,-151.477005,84
3665,Waynesville-St._Robert_Regional_Forney_field,Fort_Leonardwood,United_States,TBN,KTBN,37.74160004,-92.14070129,1159
3666,Dobbins_Air_Reserve_Base,Marietta,United_States,MGE,KMGE,33.91540146,-84.51629639,1068
3667,Fairchild_Air_Force_Base,Spokane,United_States,SKA,KSKA,47.61510086,-117.6559982,2461
3668,Roscommon_County_-_Blodgett_Memorial_Airport,Houghton_Lake,United_States,HTL,KHTL,44.359798,-84.671095,1150
3669,Tyndall_Air_Force_Base,Panama_City,United_States,PAM,KPAM,30.06959915,-85.57540131,17
3670,Dallas_Fort_Worth_International_Airport,Dallas-Fort_Worth,United_States,DFW,KDFW,32.89680099,-97.03800201,607
3671,Melbourne_International_Airport,Melbourne,United_States,MLB,KMLB,28.10280037,-80.64530182,33
3672,McChord_Air_Force_Base,Tacoma,United_States,TCM,KTCM,47.13769913,-122.4759979,322
3673,Austin_Bergstrom_International_Airport,Austin,United_States,AUS,KAUS,30.19449997,-97.66989899,542
3674,Rickenbacker_International_Airport,Columbus,United_States,LCK,KLCK,39.813801,-82.927803,744
3675,Sawyer_International_Airport,Gwinn,United_States,MQT,KSAW,46.35359955,-87.395401,1221
3676,McGhee_Tyson_Airport,Knoxville,United_States,TYS,KTYS,35.81100082,-83.9940033,981
3677,Hood_Army_Air_Field,Fort_Hood,United_States,HLR,KHLR,31.13870049,-97.71450043,924
3678,Lambert_St_Louis_International_Airport,St._Louis,United_States,STL,KSTL,38.74869919,-90.37000275,618
3679,Millville_Municipal_Airport,Millville,United_States,MIV,KMIV,39.36780167,-75.07219696,85
3680,Sheppard_Air_Force_Base-Wichita_Falls_Municipal_Airport,Wichita_Falls,United_States,SPS,KSPS,33.98880005,-98.49189758,1019
3681,Cincinnati_Municipal_Airport_Lunken_Field,Cincinnati,United_States,LUK,KLUK,39.10329819,-84.41860199,483
3682,Hartsfield_Jackson_Atlanta_International_Airport,Atlanta,United_States,ATL,KATL,33.63669968,-84.42810059,1026
3683,Castle_Airport,Merced,United_States,MER,KMER,37.38050079,-120.5680008,191
3684,Mc_Clellan_Airfield,Sacramento,United_States,MCC,KMCC,38.66759872,-121.401001,77
3685,Gerald_R._Ford_International_Airport,Grand_Rapids,United_States,GRR,KGRR,42.88079834,-85.52279663,794
3686,Winkler_County_Airport,Wink,United_States,INK,KINK,31.77960014,-103.2009964,2822
3687,Fresno_Yosemite_International_Airport,Fresno,United_States,FAT,KFAT,36.77619934,-119.7180023,336
3688,Vero_Beach_Municipal_Airport,Vero_Beach,United_States,VRB,KVRB,27.65559959,-80.41790009,24
3689,Imperial_County_Airport,Imperial,United_States,IPL,KIPL,32.83420181,-115.5790024,-54
3690,Nashville_International_Airport,Nashville,United_States,BNA,KBNA,36.12450027,-86.67819977,599
3691,Laredo_International_Airport,Laredo,United_States,LRD,KLRD,27.54380035,-99.46160126,508
3692,Elmendorf_Air_Force_Base,Anchorage,United_States,EDF,PAED,61.25099945,-149.8070068,212
3693,Ralph_Wien_Memorial_Airport,Kotzebue,United_States,OTZ,PAOT,66.88469696,-162.598999,14
3694,Altoona_Blair_County_Airport,Altoona,United_States,AOO,KAOO,40.29639816,-78.31999969,1503
3695,Dyess_Air_Force_Base,Abilene,United_States,DYS,KDYS,32.42079926,-99.854599,1789
3696,South_Arkansas_Regional_At_Goodwin_Field,El_Dorado,United_States,ELD,KELD,33.22100067,-92.81330109,277
3697,La_Guardia_Airport,New_York,United_States,LGA,KLGA,40.77719879,-73.87259674,21
3698,Tallahassee_Regional_Airport,Tallahassee,United_States,TLH,KTLH,30.39649963,-84.35030365,81
3699,Dupage_Airport,West_Chicago,United_States,DPA,KDPA,41.90779877,-88.24859619,759
3700,Waco_Regional_Airport,Waco,United_States,ACT,KACT,31.61129951,-97.23049927,516
3701,Augusta_State_Airport,Augusta,United_States,AUG,KAUG,44.3205986,-69.79730225,352
3702,Hillsboro_Municipal_Airport,Hillsboro,United_States,INJ,KINJ,32.08349991,-97.09719849,686
3704,Mc_Kellar_Sipes_Regional_Airport,Jackson,United_States,MKL,KMKL,35.59989929,-88.91560364,434
3705,Molokai_Airport,Molokai,United_States,MKK,PHMK,21.1529007,-157.095993,454
3706,Godman_Army_Air_Field,Fort_Knox,United_States,FTK,KFTK,37.90710068,-85.9720993,756
3707,New_River_MCAS_/H/_/Mccutcheon_Fld/_Airport,Jacksonville,United_States,\N,KNCA,34.70840073,-77.43969727,26
3708,San_Angelo_Regional_Mathis_Field,San_Angelo,United_States,SJT,KSJT,31.35770035,-100.4960022,1919
3709,Calexico_International_Airport,Calexico,United_States,CXL,KCXL,32.66949844,-115.5130005,4
3710,Chico_Municipal_Airport,Chico,United_States,CIC,KCIC,39.79539871,-121.8580017,240
3711,Burlington_International_Airport,Burlington,United_States,BTV,KBTV,44.47190094,-73.15329742,335
3712,Jacksonville_International_Airport,Jacksonville,United_States,JAX,KJAX,30.49410057,-81.68789673,30
3713,Durango_La_Plata_County_Airport,Durango,United_States,DRO,KDRO,37.1515007,-107.7539978,6685
3714,Washington_Dulles_International_Airport,Washington,United_States,IAD,KIAD,38.94449997,-77.45580292,312
3715,Easterwood_Field,College_Station,United_States,CLL,KCLL,30.58860016,-96.36380005,320
3716,Felts_Field,Spokane,United_States,SFF,KSFF,47.68280029,-117.322998,1953
